buyer_id,sale_id,buyer_type,payment_mode,loan_taken,loan_provider,loan_amount
17291,L00821,Investor,Bank Transfer,True,ICICI,4989218
17292,L00045,Investor,UPI,False,,0
17293,L00050,Investor,Cash,True,PNB,1703841
17294,L00850,End User,Bank Transfer,False,,0
17295,L00241,End User,Cash,True,HDFC,9971595
17296,L00171,Investor,UPI,True,ICICI,3285512
17297,L00524,End User,Cheque,False,,0
17298,L00766,End User,Cheque,True,SBI,7633460
17299,L00839,End User,Cash,True,PNB,1461729
17300,L00424,Investor,UPI,True,Axis,7916530
17301,L00381,End User,UPI,False,,0
17302,L00610,End User,Bank Transfer,True,Axis,3209947
17303,L00677,Investor,Cash,False,,0
17304,L00345,Investor,Cheque,False,,0
17305,L00110,Investor,Cheque,True,HDFC,7790307
17306,L00278,End User,Cash,False,,0
17307,L00678,End User,Cheque,False,,0
17308,L00571,Investor,Cash,False,,0
17309,L00359,End User,Bank Transfer,True,Axis,7193871
17310,L00599,End User,Cash,False,,0
17311,L00391,End User,Cheque,True,ICICI,2958226
17312,L00894,End User,Cash,True,ICICI,9185941
17313,L00693,End User,Cash,True,ICICI,4229479
17314,L00728,End User,UPI,False,,0
17315,L00363,Investor,Cash,True,PNB,9785064
17316,L00597,Investor,UPI,False,,0
17317,L00428,End User,Bank Transfer,False,,0
17318,L00071,Investor,Bank Transfer,False,,0
17319,L00322,Investor,UPI,True,PNB,6356670
17320,L00653,End User,Cash,False,,0
17321,L01066,Investor,Cheque,False,,0
17322,L00108,End User,Bank Transfer,True,HDFC,1146497
17323,L01109,End User,Bank Transfer,True,ICICI,5656672
17324,L00356,Investor,Cash,True,ICICI,6840082
17325,L00951,End User,Bank Transfer,True,Axis,5192216
17326,L00343,End User,Cheque,True,SBI,670010
17327,L00355,End User,UPI,True,SBI,1206645
17328,L00024,Investor,Cheque,True,SBI,8280143
17329,L00044,Investor,Bank Transfer,True,Axis,3251854
17330,L00244,End User,Cheque,False,,0
17331,L00738,Investor,Cash,False,,0
17332,L01136,Investor,Bank Transfer,True,PNB,7082475
17333,L00368,Investor,Cheque,True,ICICI,2008775
17334,L00164,End User,UPI,True,PNB,3928409
17335,L01116,End User,UPI,False,,0
17336,L00333,Investor,UPI,False,,0
17337,L00989,Investor,Cheque,True,ICICI,9213096
17338,L01173,End User,UPI,False,,0
17339,L01002,Investor,Bank Transfer,True,HDFC,9746222
17340,L00378,End User,Cheque,True,PNB,8523269
17341,L00310,Investor,Cheque,False,,0
17342,L00156,Investor,Cheque,True,Axis,1121894
17343,L00211,End User,Cheque,True,Axis,4262673
17344,L00087,Investor,Cash,True,HDFC,3149825
17345,L00169,Investor,Cash,False,,0
17346,L00995,End User,Cash,False,,0
17347,L00052,End User,Bank Transfer,False,,0
17348,L00439,End User,Cheque,True,Axis,9150726
17349,L00550,Investor,Cash,False,,0
17350,L00491,End User,Cheque,False,,0
17351,L00426,End User,UPI,True,SBI,7150145
17352,L00136,End User,UPI,True,SBI,8405003
17353,L01192,Investor,Cash,True,ICICI,3713634
17354,L00055,End User,Cheque,True,SBI,4432722
17355,L00079,End User,Cash,True,SBI,3061891
17356,L00431,End User,Bank Transfer,True,ICICI,7778747
17357,L00185,Investor,UPI,False,,0
17358,L00057,End User,Cheque,False,,0
17359,L00943,End User,Cheque,False,,0
17360,L00851,Investor,Bank Transfer,False,,0
17361,L01164,Investor,Cheque,True,ICICI,6669122
17362,L00219,Investor,Cash,False,,0
17363,L00845,End User,Cheque,False,,0
17364,L00114,Investor,Cheque,True,Axis,8062510
17365,L00549,End User,Cheque,False,,0
17366,L01019,End User,UPI,True,Axis,3430584
17367,L01073,End User,UPI,True,PNB,9784710
17368,L00175,Investor,UPI,False,,0
17369,L01023,End User,Cheque,False,,0
17370,L00616,End User,Cash,True,ICICI,6434004
17371,L00514,Investor,Cheque,True,SBI,6206430
17372,L00462,Investor,Cash,True,HDFC,6473159
17373,L00287,End User,Cash,True,PNB,8106783
17374,L00382,Investor,Bank Transfer,True,PNB,5620274
17375,L01008,Investor,Cash,True,Axis,9657408
17376,L00671,End User,Cash,True,PNB,2000977
17377,L00535,End User,Cheque,True,Axis,4846116
17378,L00910,End User,Bank Transfer,False,,0
17379,L00293,Investor,UPI,False,,0
17380,L00124,End User,UPI,False,,0
17381,L00583,Investor,Bank Transfer,True,PNB,7344502
17382,L00141,End User,Cash,True,Axis,9358979
17383,L00736,Investor,Cheque,True,PNB,3778842
17384,L00082,Investor,UPI,True,PNB,8813566
17385,L00882,Investor,Bank Transfer,False,,0
17386,L00740,Investor,Cash,False,,0
17387,L01102,Investor,Cash,False,,0
17388,L00909,Investor,Cash,True,PNB,6670378
17389,L01167,Investor,UPI,False,,0
17390,L00937,Investor,Bank Transfer,False,,0
17391,L00372,Investor,Cash,True,PNB,7891606
17392,L00890,End User,UPI,True,PNB,8362198
17393,L00157,End User,UPI,False,,0
17394,L00992,End User,Cheque,True,PNB,1205967
17395,L00622,End User,Bank Transfer,False,,0
17396,L01038,Investor,Cash,False,,0
17397,L00245,End User,Cash,False,,0
17398,L00159,Investor,Cheque,True,HDFC,6141952
17399,L00746,End User,UPI,False,,0
17400,L00193,Investor,Cheque,True,ICICI,1096228
17401,L00534,Investor,Cheque,False,,0
17402,L00904,End User,Cash,True,PNB,3509741
17403,L01004,Investor,Cheque,False,,0
17404,L01070,Investor,Cheque,True,ICICI,3319469
17405,L00414,End User,UPI,False,,0
17406,L01187,End User,UPI,False,,0
17407,L00328,End User,UPI,False,,0
17408,L00129,Investor,Bank Transfer,False,,0
17409,L00695,Investor,Cheque,True,ICICI,918565
17410,L00631,End User,Bank Transfer,True,Axis,2562655
17411,L00275,End User,UPI,True,PNB,9202501
17412,L01148,End User,Cash,False,,0
17413,L00309,End User,Cash,False,,0
17414,L00234,Investor,Bank Transfer,False,,0
17415,L01048,Investor,Cash,True,HDFC,9763445
17416,L00623,Investor,Cash,True,SBI,5654485
17417,L00644,End User,Bank Transfer,True,ICICI,2561718
17418,L00479,Investor,Cheque,False,,0
17419,L00472,End User,Cash,False,,0
17420,L00926,Investor,Cheque,False,,0
17421,L01098,End User,Cash,False,,0
17422,L00627,End User,Cheque,True,PNB,926247
17423,L00395,Investor,Cheque,False,,0
17424,L00637,End User,Cash,False,,0
17425,L00768,Investor,Bank Transfer,True,PNB,2748697
17426,L00533,End User,Cheque,True,PNB,2466218
17427,L00718,End User,Bank Transfer,True,Axis,8528524
17428,L00667,End User,Bank Transfer,True,ICICI,651955
17429,L00598,Investor,Bank Transfer,False,,0
17430,L00482,Investor,UPI,False,,0
17431,L01103,Investor,Cash,False,,0
17432,L00315,End User,Cheque,False,,0
17433,L00729,End User,Cash,True,HDFC,8918364
17434,L00210,End User,Bank Transfer,True,HDFC,8843554
17435,L00934,Investor,UPI,True,PNB,7375338
17436,L00434,End User,Cash,False,,0
17437,L00329,Investor,UPI,False,,0
17438,L00261,Investor,Cheque,False,,0
17439,L01117,End User,Bank Transfer,True,Axis,1217316
17440,L00307,Investor,Bank Transfer,True,ICICI,7716707
17441,L01067,Investor,Cheque,False,,0
17442,L00928,Investor,UPI,False,,0
17443,L01025,Investor,Bank Transfer,True,Axis,5189454
17444,L00271,End User,Cheque,False,,0
17445,L00291,End User,Bank Transfer,False,,0
17446,L00813,Investor,Bank Transfer,True,ICICI,5230240
17447,L00097,Investor,Cheque,True,PNB,6752155
17448,L00888,End User,Cash,True,Axis,8713858
17449,L00819,Investor,UPI,False,,0
17450,L00032,End User,Cheque,True,HDFC,4630887
17451,L00763,Investor,Cash,True,Axis,5355620
17452,L00954,Investor,UPI,False,,0
17453,L00320,End User,UPI,False,,0
17454,L00299,End User,Bank Transfer,True,SBI,9582782
17455,L00200,End User,Cash,True,Axis,4835058
17456,L00561,End User,Cheque,True,SBI,8340325
17457,L00179,Investor,Bank Transfer,True,Axis,2708778
17458,L01132,Investor,UPI,True,PNB,6450097
17459,L00089,Investor,UPI,True,HDFC,9504144
17460,L00788,End User,Cash,True,SBI,8002309
17461,L00725,End User,Cash,True,HDFC,8129722
17462,L00827,Investor,Cash,True,HDFC,6406082
17463,L00209,Investor,Bank Transfer,False,,0
17464,L01040,Investor,Cash,True,Axis,4282076
17465,L00297,End User,UPI,False,,0
17466,L00998,Investor,Bank Transfer,True,SBI,6994198
17467,L00498,End User,Bank Transfer,True,ICICI,6451761
17468,L00835,Investor,Bank Transfer,False,,0
17469,L00430,Investor,Cheque,True,ICICI,1075217
17470,L00507,Investor,Cheque,True,HDFC,1375926
17471,L00831,End User,Cheque,True,HDFC,6815771
17472,L00694,Investor,Cash,False,,0
17473,L00011,End User,Cash,False,,0
17474,L00848,End User,Bank Transfer,False,,0
17475,L00463,Investor,Cash,True,ICICI,7421795
17476,L00199,End User,Bank Transfer,False,,0
17477,L00060,Investor,Cash,True,PNB,8346396
17478,L00907,Investor,Cheque,True,Axis,6039056
17479,L00997,Investor,Cheque,True,SBI,9877441
17480,L00276,End User,Cheque,False,,0
17481,L00809,End User,Cheque,True,PNB,3854739
17482,L00908,Investor,UPI,False,,0
17483,L00658,Investor,Cash,False,,0
17484,L00957,End User,UPI,False,,0
17485,L00886,Investor,Cash,True,PNB,5755147
17486,L00221,Investor,Cheque,False,,0
17487,L00789,Investor,Cash,True,Axis,6659758
17488,L00712,End User,Bank Transfer,False,,0
17489,L00714,End User,Bank Transfer,False,,0
17490,L01113,End User,UPI,False,,0
17491,L01191,End User,UPI,True,HDFC,1078811
17492,L00790,End User,UPI,True,ICICI,2546798
17493,L00416,End User,Bank Transfer,True,SBI,9327596
17494,L00899,End User,Bank Transfer,False,,0
17495,L00935,End User,Cheque,True,Axis,9729236
17496,L00266,Investor,Bank Transfer,True,SBI,9340069
17497,L00632,End User,Cheque,True,PNB,5498827
17498,L00248,End User,Bank Transfer,True,PNB,5178730
17499,L00683,End User,Bank Transfer,True,SBI,1786074
17500,L00559,Investor,Bank Transfer,True,PNB,4154356
17501,L01137,End User,Cheque,True,PNB,4019839
17502,L00968,End User,Cash,True,ICICI,7053233
17503,L01005,Investor,Cash,False,,0
17504,L00985,End User,UPI,False,,0
17505,L00295,End User,Bank Transfer,True,ICICI,8682582
17506,L00520,Investor,Cheque,False,,0
17507,L00771,Investor,Cash,False,,0
17508,L00084,End User,Cheque,True,PNB,8018013
17509,L00232,End User,Bank Transfer,True,Axis,5857477
17510,L00621,Investor,Bank Transfer,True,SBI,4405689
17511,L00334,End User,Cash,False,,0
17512,L00130,Investor,Cheque,True,SBI,2341857
17513,L01012,End User,UPI,False,,0
17514,L00645,Investor,Bank Transfer,True,SBI,8247963
17515,L00974,End User,Cheque,True,ICICI,1447908
17516,L00383,End User,UPI,True,PNB,9454247
17517,L00868,End User,Cheque,True,Axis,9745526
17518,L00543,End User,Cheque,False,,0
17519,L01194,Investor,Cheque,True,PNB,5283998
17520,L00875,End User,Bank Transfer,False,,0
17521,L00332,End User,UPI,True,SBI,2049639
17522,L00410,End User,UPI,False,,0
17523,L00077,Investor,Cheque,True,ICICI,5014647
17524,L00869,End User,Cheque,False,,0
17525,L00139,End User,Bank Transfer,True,PNB,9510615
17526,L00544,Investor,Cash,False,,0
17527,L00674,Investor,UPI,False,,0
17528,L00921,End User,UPI,True,PNB,5263568
17529,L00064,End User,Cash,False,,0
17530,L00142,End User,UPI,False,,0
17531,L00717,Investor,Cash,True,PNB,2751084
17532,L00377,End User,Cash,True,SBI,7868600
17533,L00364,End User,Bank Transfer,False,,0
17534,L00140,Investor,Bank Transfer,False,,0
17535,L00885,Investor,Bank Transfer,False,,0
17536,L01042,End User,Cash,False,,0
17537,L00225,Investor,Cheque,True,ICICI,7036212
17538,L00515,Investor,Bank Transfer,True,Axis,9121307
17539,L00267,End User,UPI,True,ICICI,7569199
17540,L01170,End User,Bank Transfer,True,SBI,5175046
17541,L00487,End User,Bank Transfer,True,PNB,957140
17542,L00353,Investor,Cash,False,,0
17543,L01006,End User,Cash,True,ICICI,8905545
17544,L00618,End User,Cheque,False,,0
17545,L00668,End User,UPI,False,,0
17546,L00775,Investor,Cash,True,SBI,9273998
17547,L00554,End User,Bank Transfer,False,,0
17548,L00576,Investor,Cash,True,Axis,8096738
17549,L00915,Investor,Bank Transfer,False,,0
17550,L00466,End User,Bank Transfer,True,PNB,4206931
17551,L00591,End User,Bank Transfer,False,,0
17552,L00765,End User,Bank Transfer,True,PNB,4348553
17553,L00635,Investor,Cheque,False,,0
17554,L00838,Investor,Bank Transfer,True,PNB,7870648
17555,L00290,Investor,Bank Transfer,True,HDFC,5812953
17556,L00040,Investor,UPI,False,,0
17557,L00031,End User,Cash,True,Axis,4723584
17558,L00243,End User,UPI,True,HDFC,8461684
17559,L00429,Investor,UPI,False,,0
17560,L00137,End User,Cheque,True,HDFC,6585871
17561,L01101,End User,UPI,True,ICICI,8712423
17562,L00865,End User,Cheque,False,,0
17563,L00004,Investor,UPI,False,,0
17564,L00833,Investor,Cash,False,,0
17565,L00603,End User,Bank Transfer,True,PNB,2111002
17566,L01034,Investor,Cheque,True,PNB,9957501
17567,L00655,Investor,UPI,True,ICICI,4750587
17568,L00844,End User,Cheque,True,SBI,1083677
17569,L00784,End User,Cheque,True,SBI,8787103
17570,L01074,Investor,Cheque,False,,0
17571,L00443,Investor,Cheque,False,,0
17572,L01178,Investor,UPI,False,,0
17573,L00436,End User,Cash,False,,0
17574,L01169,Investor,Cash,False,,0
17575,L00101,End User,UPI,False,,0
17576,L00773,End User,Bank Transfer,True,SBI,3392565
17577,L00495,Investor,UPI,False,,0
17578,L01028,Investor,Cash,True,HDFC,6882305
17579,L00807,Investor,Cheque,False,,0
17580,L01142,Investor,Cash,True,PNB,3815392
17581,L00846,Investor,Cheque,False,,0
17582,L00987,End User,UPI,True,PNB,9997693
17583,L00228,End User,Cheque,False,,0
17584,L01193,Investor,UPI,False,,0
17585,L00672,Investor,Cheque,True,Axis,3191756
17586,L00859,Investor,Cheque,True,PNB,3697205
17587,L00925,End User,Cash,False,,0
17588,L00067,End User,Cash,False,,0
17589,L00068,Investor,Bank Transfer,False,,0
17590,L00817,Investor,Bank Transfer,True,Axis,9317894
17591,L00212,End User,Cash,False,,0
17592,L00013,Investor,Cash,False,,0
17593,L00494,End User,Cheque,True,HDFC,8395885
17594,L01165,Investor,Bank Transfer,True,Axis,9065829
17595,L00300,End User,Bank Transfer,False,,0
17596,L00411,End User,Cheque,True,ICICI,9035521
17597,L00757,End User,UPI,False,,0
17598,L01075,Investor,Bank Transfer,False,,0
17599,L00696,Investor,Cash,True,HDFC,4508319
17600,L01151,Investor,Cash,False,,0
17601,L00724,End User,Bank Transfer,True,Axis,8666425
17602,L01016,End User,Cash,True,HDFC,6454204
17603,L00528,End User,Bank Transfer,True,SBI,7039170
17604,L00600,End User,Cash,False,,0
17605,L01120,Investor,Cash,False,,0
17606,L00567,End User,Cash,False,,0
17607,L00731,End User,Bank Transfer,False,,0
17608,L00274,End User,Cheque,False,,0
17609,L00967,End User,UPI,True,SBI,1936493
17610,L00238,Investor,Cash,False,,0
17611,L00406,Investor,UPI,True,HDFC,4774768
17612,L00003,End User,Cheque,True,ICICI,8450856
17613,L00007,Investor,UPI,True,ICICI,4719387
17614,L00312,Investor,Bank Transfer,False,,0
17615,L01091,Investor,UPI,True,HDFC,1270307
17616,L00452,End User,UPI,True,Axis,1709394
17617,L00722,Investor,Cash,False,,0
17618,L00216,Investor,Bank Transfer,True,Axis,6860374
17619,L01086,End User,Cash,False,,0
17620,L00028,Investor,UPI,False,,0
17621,L01158,End User,UPI,False,,0
17622,L00362,End User,Cash,False,,0
17623,L00823,Investor,Cheque,False,,0
17624,L00781,End User,Cash,False,,0
17625,L00629,End User,UPI,True,Axis,7000571
17626,L00454,Investor,Cash,False,,0
17627,L00739,Investor,Cheque,True,SBI,1804717
17628,L00536,End User,Cash,True,Axis,7257827
17629,L01050,End User,Cash,True,Axis,7784926
17630,L00399,Investor,Cheque,False,,0
17631,L00257,End User,UPI,True,SBI,3914268
17632,L00292,End User,Cheque,True,ICICI,8918879
17633,L00026,Investor,UPI,True,Axis,4633216
17634,L00337,End User,Cheque,True,Axis,6768823
17635,L00585,End User,Bank Transfer,False,,0
17636,L00048,Investor,UPI,False,,0
17637,L00319,Investor,Cash,True,PNB,9328064
17638,L00107,End User,Bank Transfer,True,HDFC,2326971
17639,L00799,Investor,Cash,True,PNB,3790600
17640,L00056,End User,UPI,False,,0
17641,L00523,Investor,Bank Transfer,True,HDFC,2110705
17642,L00214,End User,Cash,False,,0
17643,L00121,Investor,UPI,True,ICICI,8755659
17644,L00918,End User,UPI,False,,0
17645,L01068,Investor,Cash,False,,0
17646,L01118,Investor,Bank Transfer,True,Axis,6866261
17647,L00073,Investor,Bank Transfer,False,,0
17648,L00948,Investor,Bank Transfer,False,,0
17649,L00747,Investor,Cash,False,,0
17650,L00716,End User,Bank Transfer,False,,0
17651,L00558,End User,Cash,False,,0
17652,L01082,Investor,Cheque,True,ICICI,8272433
17653,L01046,End User,UPI,False,,0
17654,L00553,End User,Cash,False,,0
17655,L00562,Investor,Bank Transfer,True,HDFC,8646778
17656,L00425,Investor,Cheque,True,PNB,5777931
17657,L01014,Investor,Cheque,True,HDFC,6577948
17658,L00326,Investor,UPI,True,PNB,6881449
17659,L00924,End User,UPI,False,,0
17660,L00317,Investor,UPI,True,PNB,3274907
17661,L00804,End User,UPI,True,Axis,8951560
17662,L01163,Investor,Cheque,False,,0
17663,L00529,End User,Cash,False,,0
17664,L00837,End User,UPI,False,,0
17665,L00715,End User,Bank Transfer,False,,0
17666,L00901,Investor,UPI,False,,0
17667,L00061,Investor,Bank Transfer,True,SBI,1500584
17668,L00723,Investor,UPI,True,ICICI,3891247
17669,L00093,End User,Cheque,True,SBI,5349508
17670,L00858,End User,Bank Transfer,False,,0
17671,L00619,End User,UPI,True,HDFC,8424405
17672,L00352,End User,Cash,False,,0
17673,L00933,Investor,Bank Transfer,False,,0
17674,L00281,End User,Cash,True,HDFC,1351909
17675,L00421,End User,UPI,False,,0
17676,L01115,End User,Cash,False,,0
17677,L00360,End User,Bank Transfer,True,Axis,1489296
17678,L00423,Investor,UPI,True,SBI,5251050
17679,L00679,End User,Cash,False,,0
17680,L00527,End User,Cheque,True,HDFC,3254945
17681,L00478,End User,UPI,True,HDFC,1343449
17682,L01095,End User,Bank Transfer,True,PNB,8430849
17683,L00183,Investor,Bank Transfer,True,HDFC,2263210
17684,L01092,Investor,Bank Transfer,True,Axis,9506683
17685,L00433,End User,Cheque,False,,0
17686,L00111,Investor,Cheque,False,,0
17687,L00371,Investor,Cheque,True,ICICI,3079111
17688,L00240,Investor,UPI,False,,0
17689,L00709,End User,Cheque,True,ICICI,9980476
17690,L00630,End User,Bank Transfer,True,SBI,4172298
17691,L00594,End User,Cash,False,,0
17692,L00486,End User,UPI,False,,0
17693,L00701,End User,Cheque,False,,0
17694,L00262,End User,UPI,False,,0
17695,L00480,Investor,UPI,True,ICICI,1389339
17696,L00650,Investor,Cash,True,HDFC,3895058
17697,L00340,End User,UPI,True,PNB,4705146
17698,L00669,Investor,Cash,True,SBI,812598
17699,L00552,End User,Bank Transfer,False,,0
17700,L00459,End User,Cheque,True,Axis,7626429
17701,L00184,Investor,UPI,True,HDFC,9632216
17702,L00138,Investor,Bank Transfer,True,ICICI,6836239
17703,L01161,End User,Cheque,False,,0
17704,L00707,End User,Cash,False,,0
17705,L00582,Investor,Cash,False,,0
17706,L00081,End User,Cash,True,Axis,1851133
17707,L00769,End User,Cash,False,,0
17708,L00870,Investor,UPI,False,,0
17709,L00762,End User,Cash,True,Axis,528460
17710,L00030,End User,Cheque,False,,0
17711,L00542,End User,UPI,True,Axis,7358676
17712,L00166,End User,Cash,True,ICICI,5923733
17713,L00249,Investor,Bank Transfer,True,HDFC,6089031
17714,L00308,End User,Cash,False,,0
17715,L00448,Investor,UPI,False,,0
17716,L00347,End User,UPI,False,,0
17717,L00335,Investor,Bank Transfer,False,,0
17718,L00286,End User,UPI,False,,0
17719,L00950,Investor,UPI,True,HDFC,8577363
17720,L00098,Investor,UPI,False,,0
