attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
18932,L18932,4,4,0.0,1,1993,False,0,Unfurnished,6.89,True,True
18933,L18933,2,2,11.0,16,2021,True,1,Furnished,12.48,True,False
18934,L18934,3,2,0.0,4,2013,True,3,Semi-Furnished,0.11,True,False
18935,L18935,1,3,21.0,29,2009,True,3,Furnished,0.85,True,True
18936,L18936,3,2,29.0,38,1993,False,0,Furnished,7.49,False,False
18937,L18937,3,2,20.0,28,2000,False,0,Furnished,9.99,True,True
18938,L18938,5,3,9.0,22,2000,True,3,Unfurnished,0.91,False,True
18939,L18939,5,1,7.0,8,2005,False,0,Furnished,11.62,True,True
18940,L18940,3,2,7.0,32,1990,False,0,Semi-Furnished,11.07,False,True
18941,L18941,2,1,11.0,33,2022,False,0,Furnished,1.8,True,False
18942,L18942,1,1,8.0,13,1996,True,2,Unfurnished,7.06,True,False
18943,L18943,1,1,2.0,27,1992,True,2,Furnished,6.12,False,True
18944,L18944,2,3,3.0,18,1996,False,0,Semi-Furnished,7.51,False,False
18945,L18945,3,4,16.0,18,1990,False,0,Unfurnished,1.35,False,True
18946,L18946,1,3,10.0,13,2022,False,0,Semi-Furnished,3.69,False,False
18947,L18947,5,3,20.0,22,1996,True,4,Furnished,14.97,True,True
18948,L18948,4,4,3.0,14,1993,False,0,Furnished,9.32,False,False
18949,L18949,5,1,5.0,11,2007,True,0,Semi-Furnished,9.79,False,True
18950,L18950,2,4,9.63627358490566,39,2003,True,4,Unfurnished,8.93,True,False
18951,L18951,4,1,2.0,22,2004,True,1,Semi-Furnished,11.05,False,True
18952,L18952,1,4,6.0,36,2014,True,0,Unfurnished,11.74,True,False
18953,L18953,1,1,2.0,17,2007,True,0,Unfurnished,0.27,True,False
18954,L18954,4,2,5.0,32,1993,False,0,Furnished,6.36,False,True
18955,L18955,1,1,12.0,14,1991,False,0,Furnished,14.56,True,True
18956,L18956,4,4,12.0,29,2015,False,0,Unfurnished,9.85,True,False
18957,L18957,3,2,5.0,6,2009,False,0,Furnished,13.37,False,False
18958,L18958,2,1,2.0,4,2004,True,2,Unfurnished,5.75,True,False
18959,L18959,5,2,9.0,11,1995,False,0,Semi-Furnished,1.77,True,True
18960,L18960,4,2,0.0,10,2002,False,0,Semi-Furnished,2.64,False,False
18961,L18961,4,3,14.0,28,2005,True,4,Semi-Furnished,5.16,True,False
18962,L18962,3,4,7.0,11,1991,True,0,Semi-Furnished,14.26,True,False
18963,L18963,5,3,13.0,35,1990,True,0,Semi-Furnished,14.54,False,False
18964,L18964,3,4,14.0,15,1994,True,1,Semi-Furnished,12.94,False,True
18965,L18965,3,1,2.0,8,2019,False,0,Semi-Furnished,8.44,False,False
18966,L18966,2,3,17.0,20,2020,False,0,Unfurnished,8.47,False,True
18967,L18967,1,2,8.0,21,2021,True,2,Furnished,12.54,True,True
18968,L18968,5,3,0.0,1,1992,False,0,Semi-Furnished,0.9500000000000001,False,False
18969,L18969,3,3,0.0,29,1992,True,0,Unfurnished,6.38,True,False
18970,L18970,1,2,11.0,24,1994,True,1,Unfurnished,9.43,True,True
18971,L18971,1,4,9.0,30,2011,True,4,Furnished,1.53,True,True
18972,L18972,1,1,6.0,35,2021,False,0,Unfurnished,1.3900000000000001,False,False
18973,L18973,1,1,0.0,33,2012,True,1,Semi-Furnished,3.56,True,True
18974,L18974,2,2,14.0,20,1997,True,0,Furnished,8.81,False,True
18975,L18975,2,4,5.0,16,1993,True,3,Furnished,12.58,False,True
18976,L18976,3,4,0.0,9,1995,True,1,Furnished,9.06,False,False
18977,L18977,1,3,12.0,31,2016,False,0,Furnished,10.0,True,False
18978,L18978,3,1,1.0,17,2008,True,4,Unfurnished,4.87,True,True
18979,L18979,4,4,2.0,31,2018,False,0,Furnished,6.14,True,False
18980,L18980,2,2,3.0,23,1995,False,0,Furnished,11.81,False,True
18981,L18981,2,1,5.0,6,1992,False,0,Unfurnished,11.73,True,False
18982,L18982,5,2,28.0,30,2021,True,2,Unfurnished,14.85,True,True
18983,L18983,4,4,3.0,7,2005,False,0,Semi-Furnished,0.2,False,True
18984,L18984,2,3,8.0,11,2022,False,0,Semi-Furnished,10.69,False,True
18985,L18985,1,1,2.0,34,1991,True,3,Semi-Furnished,14.58,False,True
18986,L18986,1,4,4.0,12,2015,True,4,Furnished,13.69,True,True
18987,L18987,1,4,11.0,27,2017,True,4,Furnished,5.54,True,False
18988,L18988,3,2,11.0,12,2000,False,0,Unfurnished,7.16,False,True
18989,L18989,2,1,10.0,13,2013,False,0,Unfurnished,7.2,True,True
18990,L18990,3,4,1.0,8,2005,True,2,Unfurnished,9.34,False,False
18991,L18991,2,3,3.0,16,2014,False,0,Unfurnished,5.91,False,False
18992,L18992,5,1,22.0,29,2012,False,0,Furnished,2.09,False,True
18993,L18993,3,2,21.0,35,2014,True,3,Furnished,12.64,False,False
18994,L18994,2,3,6.0,29,2022,True,3,Furnished,8.58,False,False
18995,L18995,5,4,21.0,31,2011,False,0,Furnished,14.35,False,False
18996,L18996,2,4,11.0,13,1999,True,1,Furnished,4.09,True,True
18997,L18997,4,4,1.0,12,1990,True,0,Furnished,8.8,True,True
18998,L18998,3,4,1.0,2,2011,False,0,Semi-Furnished,1.47,False,True
18999,L18999,1,2,15.0,33,2021,True,1,Semi-Furnished,3.2800000000000002,True,False
19000,L19000,5,3,7.0,8,2012,True,1,Semi-Furnished,10.87,False,False
19001,L19001,5,1,6.0,32,2019,True,1,Furnished,8.99,False,True
19002,L19002,1,4,3.0,38,2012,True,0,Semi-Furnished,14.73,True,False
19003,L19003,5,3,19.0,28,2001,False,0,Furnished,5.32,True,False
19004,L19004,1,3,11.0,15,2008,False,0,Semi-Furnished,7.94,True,False
19005,L19005,1,3,4.0,23,1996,True,0,Furnished,14.99,True,True
19006,L19006,2,3,13.0,24,2016,False,0,Unfurnished,0.7000000000000001,True,True
19007,L19007,3,2,8.0,13,2015,False,0,Unfurnished,9.12,True,True
19008,L19008,4,3,4.0,21,2007,True,2,Furnished,14.65,False,False
19009,L19009,5,2,1.0,12,2017,True,1,Unfurnished,4.31,False,True
19010,L19010,2,2,4.0,13,2000,True,0,Unfurnished,0.14,False,False
19011,L19011,4,4,2.0,39,1991,True,2,Semi-Furnished,3.68,False,True
19012,L19012,4,1,9.0,23,2006,True,1,Unfurnished,7.33,False,True
19013,L19013,5,1,7.0,28,2018,False,0,Semi-Furnished,2.09,True,True
19014,L19014,5,3,9.0,14,2021,False,0,Unfurnished,8.37,True,True
19015,L19015,2,3,9.0,17,2004,False,0,Semi-Furnished,11.24,True,False
19016,L19016,5,1,1.0,24,2007,True,2,Unfurnished,2.37,False,False
19017,L19017,4,1,11.0,34,2017,True,2,Semi-Furnished,5.89,True,True
19018,L19018,5,2,19.0,22,2016,False,0,Semi-Furnished,6.97,True,False
19019,L19019,2,3,4.0,10,2022,True,2,Semi-Furnished,9.71,True,False
19020,L19020,2,1,1.0,8,1999,False,0,Unfurnished,9.89,True,False
19021,L19021,2,1,15.0,21,2013,False,0,Unfurnished,8.16,True,False
19022,L19022,5,2,26.0,37,2023,False,0,Semi-Furnished,0.71,False,True
19023,L19023,3,4,4.0,7,2016,True,3,Unfurnished,7.67,True,False
19024,L19024,2,2,3.0,26,2009,False,0,Unfurnished,0.59,True,False
19025,L19025,3,1,12.0,13,2014,True,0,Unfurnished,12.71,True,True
19026,L19026,1,3,2.0,16,2015,False,0,Furnished,11.09,False,False
19027,L19027,2,4,0.0,30,2010,False,0,Unfurnished,6.85,False,True
19028,L19028,3,2,29.0,31,2002,True,3,Semi-Furnished,8.45,True,False
19029,L19029,3,4,3.0,5,2022,True,1,Unfurnished,6.08,False,False
19030,L19030,4,4,8.0,32,1999,True,2,Semi-Furnished,11.4,True,False
19031,L19031,3,2,0.0,16,2017,True,3,Semi-Furnished,14.35,False,False
19032,L19032,4,3,6.0,9,2022,True,4,Semi-Furnished,11.23,False,True
19033,L19033,3,1,2.0,22,2000,True,1,Unfurnished,6.77,False,False
19034,L19034,3,1,31.0,37,2003,False,0,Semi-Furnished,2.02,False,True
19035,L19035,1,3,7.0,14,2009,True,1,Unfurnished,4.29,False,False
19036,L19036,3,4,5.0,16,2009,True,3,Semi-Furnished,8.58,True,True
19037,L19037,5,3,12.0,20,1997,True,4,Semi-Furnished,0.61,False,True
19038,L19038,5,4,0.0,15,2004,False,0,Unfurnished,9.39,True,True
19039,L19039,5,2,14.0,26,2022,False,0,Semi-Furnished,4.67,True,False
19040,L19040,1,4,4.0,9,2008,False,0,Semi-Furnished,3.05,True,False
19041,L19041,3,1,0.0,1,2001,False,0,Semi-Furnished,8.47,False,False
19042,L19042,1,1,29.0,35,2006,False,0,Unfurnished,7.41,True,True
19043,L19043,3,4,11.0,20,2022,False,0,Unfurnished,6.23,False,True
19044,L19044,4,1,4.0,6,2009,False,0,Semi-Furnished,4.38,True,True
19045,L19045,1,3,7.0,10,2020,False,0,Furnished,5.45,False,True
19046,L19046,5,4,27.0,33,2008,True,2,Unfurnished,3.61,False,True
19047,L19047,5,3,11.0,16,2008,False,0,Furnished,14.43,False,True
19048,L19048,5,1,3.0,36,2002,False,0,Unfurnished,11.01,False,False
19049,L19049,3,3,2.0,6,1990,True,4,Unfurnished,4.35,False,False
19050,L19050,3,4,15.0,19,2000,False,0,Unfurnished,8.76,False,True
19051,L19051,1,3,21.0,31,2016,True,4,Semi-Furnished,3.93,False,True
19052,L19052,2,3,0.0,2,1990,False,0,Furnished,0.96,False,True
19053,L19053,3,1,13.0,18,2004,False,0,Unfurnished,4.96,True,False
19054,L19054,2,1,22.0,28,2007,False,0,Furnished,2.11,False,True
19055,L19055,2,4,0.0,4,2014,False,0,Unfurnished,11.28,True,False
19056,L19056,3,4,0.0,1,1990,False,0,Semi-Furnished,14.09,False,False
19057,L19057,1,1,8.0,16,2008,True,1,Furnished,4.33,False,False
19058,L19058,2,2,0.0,2,2023,False,0,Unfurnished,13.88,True,False
19059,L19059,1,1,2.0,36,1999,False,0,Semi-Furnished,11.77,True,True
19060,L19060,1,2,0.0,1,2001,True,1,Unfurnished,11.09,False,True
19061,L19061,3,3,21.0,39,1991,False,0,Semi-Furnished,1.0,False,True
19062,L19062,2,4,4.0,23,2021,True,0,Furnished,5.05,False,False
19063,L19063,1,3,21.0,26,2015,True,2,Unfurnished,9.15,False,True
19064,L19064,2,3,10.0,11,2009,True,3,Semi-Furnished,13.33,True,False
19065,L19065,1,1,0.0,1,1995,True,1,Semi-Furnished,4.83,True,True
19066,L19066,3,4,7.0,11,1996,True,0,Unfurnished,7.65,False,True
19067,L19067,1,2,1.0,24,1991,False,0,Furnished,9.58,False,False
19068,L19068,3,1,5.0,10,2006,True,0,Unfurnished,2.5300000000000002,True,False
19069,L19069,3,1,8.0,14,2015,False,0,Unfurnished,6.97,True,False
19070,L19070,2,3,4.0,14,2020,True,0,Furnished,9.49,False,False
19071,L19071,2,2,0.0,7,2023,False,0,Unfurnished,1.9300000000000002,False,True
19072,L19072,2,1,15.0,23,2007,True,4,Furnished,3.12,True,False
19073,L19073,4,4,19.0,22,2003,True,4,Unfurnished,1.47,True,True
19074,L19074,2,2,23.0,36,1994,True,1,Semi-Furnished,9.23,True,False
19075,L19075,2,1,12.0,27,2012,True,2,Furnished,12.81,False,False
19076,L19076,1,3,0.0,2,1990,False,0,Semi-Furnished,6.28,True,True
19077,L19077,4,1,7.0,39,2009,True,4,Semi-Furnished,8.64,True,False
19078,L19078,4,2,4.0,19,1991,False,0,Semi-Furnished,14.14,True,False
19079,L19079,1,3,1.0,7,1990,True,0,Furnished,14.41,True,False
19080,L19080,2,1,8.0,12,1999,False,0,Furnished,8.76,False,False
19081,L19081,5,2,2.0,3,1994,True,2,Unfurnished,9.2,True,True
19082,L19082,3,2,3.0,5,2002,False,0,Unfurnished,7.97,False,False
19083,L19083,4,3,2.0,8,1993,True,4,Unfurnished,5.08,False,False
19084,L19084,1,3,1.0,14,2013,True,1,Unfurnished,2.95,False,False
19085,L19085,5,4,2.0,36,2016,False,0,Semi-Furnished,6.38,True,True
19086,L19086,3,4,3.0,7,1991,False,0,Furnished,14.46,False,False
19087,L19087,5,1,0.0,7,2021,False,0,Furnished,7.39,True,True
19088,L19088,2,4,5.0,32,2006,False,0,Furnished,5.59,True,True
19089,L19089,1,4,1.0,8,2001,True,4,Semi-Furnished,9.86,True,False
19090,L19090,3,3,4.0,12,2001,True,0,Furnished,9.02,False,True
19091,L19091,3,1,8.0,10,2010,True,3,Semi-Furnished,6.94,False,True
19092,L19092,2,2,7.0,14,1997,False,0,Unfurnished,9.1,False,True
19093,L19093,2,3,5.0,9,2011,False,0,Furnished,10.16,True,True
19094,L19094,2,2,9.63627358490566,38,1999,True,4,Unfurnished,11.7,False,False
19095,L19095,1,4,22.0,30,2009,False,0,Furnished,5.16,True,False
19096,L19096,4,4,4.0,5,2017,False,0,Unfurnished,1.17,False,True
19097,L19097,5,4,0.0,1,2014,False,0,Furnished,14.2,True,False
19098,L19098,1,2,0.0,1,2017,True,2,Semi-Furnished,4.53,True,True
19099,L19099,1,1,14.0,20,1993,False,0,Unfurnished,8.32,False,True
19100,L19100,5,3,10.0,11,2015,True,0,Unfurnished,8.85,False,False
19101,L19101,3,4,15.0,26,2002,True,3,Semi-Furnished,1.47,False,False
19102,L19102,5,4,2.0,3,2008,True,0,Semi-Furnished,10.88,False,False
19103,L19103,2,1,3.0,6,2023,True,1,Unfurnished,2.58,True,True
19104,L19104,3,3,5.0,11,2005,False,0,Semi-Furnished,11.28,False,False
19105,L19105,1,1,5.0,8,1993,False,0,Unfurnished,2.7199999999999998,False,False
19106,L19106,5,1,10.0,29,2009,True,3,Unfurnished,4.71,True,True
19107,L19107,1,4,9.0,10,2015,True,2,Unfurnished,5.04,False,False
19108,L19108,1,4,9.0,34,2019,True,4,Unfurnished,13.12,False,True
19109,L19109,5,1,15.0,24,1995,False,0,Semi-Furnished,2.69,False,True
19110,L19110,1,2,11.0,17,2002,True,2,Unfurnished,9.68,True,True
19111,L19111,4,4,6.0,32,2006,False,0,Semi-Furnished,6.32,False,True
19112,L19112,4,3,6.0,11,2016,False,0,Furnished,4.03,True,True
19113,L19113,1,4,26.0,34,2022,True,3,Unfurnished,0.86,False,False
19114,L19114,3,2,23.0,24,2007,False,0,Furnished,11.45,True,True
19115,L19115,3,2,1.0,5,2009,True,3,Semi-Furnished,2.7199999999999998,True,False
19116,L19116,3,1,14.0,29,2022,True,4,Unfurnished,14.72,False,False
19117,L19117,3,1,5.0,34,2020,True,2,Semi-Furnished,6.8,True,False
19118,L19118,4,2,13.0,16,2008,False,0,Semi-Furnished,2.44,False,True
19119,L19119,3,3,18.0,25,2022,True,4,Unfurnished,1.05,False,False
19120,L19120,5,1,7.0,37,2006,True,1,Unfurnished,8.53,False,True
19121,L19121,3,2,3.0,8,2022,True,2,Semi-Furnished,5.63,True,False
19122,L19122,5,3,14.0,29,1994,False,0,Furnished,8.42,True,True
19123,L19123,4,3,3.0,25,2016,True,1,Semi-Furnished,12.45,True,False
19124,L19124,5,2,17.0,23,1996,False,0,Unfurnished,10.69,False,False
19125,L19125,5,2,12.0,34,2003,True,0,Furnished,12.42,True,False
19126,L19126,1,3,1.0,3,1993,True,4,Semi-Furnished,2.8200000000000003,True,False
19127,L19127,5,3,21.0,30,2007,True,2,Semi-Furnished,8.41,False,True
19128,L19128,1,2,32.0,34,2023,False,0,Unfurnished,13.51,True,False
19129,L19129,3,2,31.0,32,2005,True,2,Furnished,0.30000000000000004,True,True
19130,L19130,5,4,27.0,29,2016,False,0,Unfurnished,6.0,True,False
19131,L19131,5,3,7.0,9,2009,True,0,Semi-Furnished,1.96,False,False
19132,L19132,2,1,0.0,2,2008,True,1,Semi-Furnished,12.09,False,False
19133,L19133,3,4,9.0,39,1990,False,0,Unfurnished,2.3,True,False
19134,L19134,5,4,0.0,7,2012,False,0,Semi-Furnished,12.71,True,True
19135,L19135,5,3,0.0,5,1998,False,0,Unfurnished,11.79,False,False
19136,L19136,2,3,4.0,8,2017,True,3,Furnished,11.29,True,False
19137,L19137,1,4,4.0,32,2009,True,2,Unfurnished,8.95,False,False
19138,L19138,3,3,0.0,18,2005,True,0,Unfurnished,10.77,False,False
19139,L19139,2,3,20.0,38,2002,False,0,Semi-Furnished,9.16,True,True
19140,L19140,3,1,12.0,18,2022,True,1,Semi-Furnished,2.63,False,False
19141,L19141,3,2,8.0,16,1992,True,3,Furnished,4.83,True,True
19142,L19142,1,4,15.0,21,2004,True,1,Furnished,4.99,False,True
19143,L19143,1,3,7.0,10,2005,False,0,Semi-Furnished,6.39,True,False
19144,L19144,4,2,1.0,4,2019,True,3,Furnished,9.02,True,True
19145,L19145,2,2,4.0,8,2014,True,1,Unfurnished,2.3,True,True
19146,L19146,2,2,16.0,19,2003,True,1,Furnished,14.3,False,False
19147,L19147,3,3,3.0,9,1990,False,0,Semi-Furnished,1.3599999999999999,True,False
19148,L19148,4,4,6.0,30,2022,True,1,Furnished,7.78,True,True
19149,L19149,4,4,16.0,17,2018,True,4,Semi-Furnished,0.67,True,True
19150,L19150,3,3,11.0,15,1997,False,0,Furnished,4.29,True,True
19151,L19151,1,3,3.0,4,1990,False,0,Unfurnished,8.25,False,False
19152,L19152,4,4,5.0,6,2013,True,3,Furnished,9.7,False,False
19153,L19153,2,4,15.0,16,1990,True,2,Semi-Furnished,6.74,True,False
19154,L19154,1,4,1.0,26,1999,True,3,Furnished,9.53,True,False
19155,L19155,5,1,23.0,37,2007,False,0,Semi-Furnished,8.07,False,True
19156,L19156,4,2,14.0,23,2010,True,4,Unfurnished,3.4,False,False
19157,L19157,3,1,10.0,13,1999,False,0,Semi-Furnished,5.09,True,False
19158,L19158,2,1,12.0,17,2011,True,1,Semi-Furnished,0.26,True,False
19159,L19159,4,3,3.0,27,1998,False,0,Semi-Furnished,0.35000000000000003,False,False
19160,L19160,3,2,0.0,22,1998,True,4,Furnished,5.99,True,False
19161,L19161,2,2,11.0,37,2010,True,1,Furnished,6.84,False,False
19162,L19162,4,4,8.0,19,2020,False,0,Furnished,12.55,True,False
19163,L19163,2,3,9.63627358490566,39,1991,True,1,Furnished,0.55,True,False
19164,L19164,5,3,2.0,35,2013,False,0,Semi-Furnished,2.32,True,False
19165,L19165,2,4,3.0,13,2022,True,4,Unfurnished,6.68,True,True
19166,L19166,3,4,9.0,14,2000,False,0,Unfurnished,2.99,True,False
19167,L19167,4,1,22.0,31,1990,True,1,Unfurnished,12.28,True,False
19168,L19168,3,4,1.0,2,1997,True,0,Furnished,10.68,True,False
19169,L19169,5,4,12.0,39,1998,False,0,Furnished,14.39,False,True
19170,L19170,1,3,19.0,37,2010,False,0,Unfurnished,3.14,True,False
19171,L19171,2,1,2.0,14,2011,True,4,Semi-Furnished,5.29,True,True
19172,L19172,3,2,1.0,9,2018,True,1,Furnished,5.05,False,True
19173,L19173,4,1,9.0,10,1992,True,3,Furnished,6.74,False,True
19174,L19174,4,3,3.0,7,2014,True,1,Unfurnished,1.79,True,True
19175,L19175,1,2,24.0,28,2007,False,0,Furnished,11.21,False,True
19176,L19176,4,1,18.0,25,2000,False,0,Unfurnished,0.71,True,True
19177,L19177,5,4,14.0,28,2019,True,2,Unfurnished,10.09,True,True
19178,L19178,1,1,0.0,2,2014,False,0,Unfurnished,7.8,False,False
19179,L19179,5,2,14.0,17,2000,True,3,Unfurnished,12.77,True,True
19180,L19180,2,1,0.0,4,2023,True,3,Furnished,4.58,False,False
19181,L19181,5,1,7.0,13,2013,False,0,Furnished,5.65,False,False
19182,L19182,2,1,15.0,18,2021,False,0,Semi-Furnished,4.25,True,False
19183,L19183,5,4,0.0,3,1992,False,0,Unfurnished,3.73,True,False
19184,L19184,1,3,15.0,37,2014,False,0,Furnished,7.89,True,False
19185,L19185,2,3,17.0,33,2009,False,0,Furnished,5.5,False,False
19186,L19186,5,3,16.0,24,2009,True,3,Semi-Furnished,9.52,True,False
19187,L19187,5,1,3.0,8,2006,True,3,Furnished,12.79,True,True
19188,L19188,4,2,1.0,35,2009,True,0,Unfurnished,6.38,True,True
19189,L19189,5,1,0.0,2,2007,False,0,Unfurnished,4.43,False,True
19190,L19190,4,1,30.0,33,2003,False,0,Unfurnished,7.22,False,False
19191,L19191,5,3,1.0,12,2023,False,0,Furnished,11.04,True,False
19192,L19192,3,3,21.0,22,2005,True,0,Furnished,9.84,True,True
19193,L19193,4,4,1.0,13,2021,False,0,Unfurnished,1.82,True,False
19194,L19194,1,1,1.0,10,1997,True,2,Unfurnished,3.18,False,False
19195,L19195,1,4,7.0,17,2005,False,0,Unfurnished,5.11,False,False
19196,L19196,2,4,4.0,5,1993,False,0,Unfurnished,9.03,True,False
19197,L19197,1,4,7.0,9,2017,True,4,Furnished,10.5,True,True
19198,L19198,2,3,11.0,13,2003,False,0,Unfurnished,10.84,True,False
19199,L19199,1,4,13.0,23,1994,True,1,Furnished,14.72,True,False
19200,L19200,4,1,27.0,30,1991,False,0,Semi-Furnished,1.18,True,True
19201,L19201,3,4,1.0,4,2013,False,0,Unfurnished,5.47,False,True
19202,L19202,2,3,11.0,21,1992,True,4,Furnished,4.08,False,True
19203,L19203,3,1,1.0,9,2012,False,0,Semi-Furnished,0.47000000000000003,True,True
19204,L19204,5,1,5.0,7,2000,True,0,Furnished,14.96,True,False
19205,L19205,5,2,6.0,16,1990,True,0,Semi-Furnished,6.83,False,True
19206,L19206,3,3,11.0,23,1995,True,0,Unfurnished,6.5,True,True
19207,L19207,4,2,8.0,23,1995,False,0,Semi-Furnished,8.03,True,True
19208,L19208,3,3,28.0,31,2015,False,0,Semi-Furnished,10.94,True,True
19209,L19209,3,3,3.0,5,2002,False,0,Semi-Furnished,13.75,False,True
19210,L19210,3,3,1.0,6,2014,True,3,Unfurnished,10.08,True,True
19211,L19211,2,2,0.0,1,2011,True,0,Furnished,12.76,False,True
19212,L19212,2,4,6.0,28,2006,True,1,Furnished,0.58,False,True
19213,L19213,3,3,14.0,18,2003,False,0,Unfurnished,3.11,False,True
19214,L19214,4,1,8.0,24,1992,True,1,Unfurnished,7.32,True,False
19215,L19215,5,1,3.0,13,1993,False,0,Unfurnished,12.69,True,False
19216,L19216,5,3,30.0,33,2017,True,4,Unfurnished,7.61,True,True
19217,L19217,5,3,6.0,10,1991,False,0,Unfurnished,6.32,False,False
19218,L19218,1,3,5.0,7,1993,False,0,Unfurnished,6.39,False,False
19219,L19219,4,4,27.0,37,2001,False,0,Unfurnished,0.18,True,False
19220,L19220,2,3,11.0,32,2023,False,0,Furnished,3.33,False,True
19221,L19221,5,4,14.0,22,2019,True,1,Semi-Furnished,0.19,True,True
19222,L19222,2,4,2.0,16,2010,False,0,Semi-Furnished,12.53,True,False
19223,L19223,2,3,21.0,24,2017,True,3,Unfurnished,11.68,True,False
19224,L19224,2,3,7.0,14,1994,False,0,Semi-Furnished,0.8,False,True
19225,L19225,2,4,1.0,11,2022,True,4,Unfurnished,0.58,False,True
19226,L19226,3,2,18.0,19,2023,True,0,Semi-Furnished,8.95,False,False
19227,L19227,2,4,19.0,23,2021,False,0,Semi-Furnished,10.96,True,True
19228,L19228,1,1,9.63627358490566,34,2016,True,4,Semi-Furnished,1.15,True,False
19229,L19229,2,3,10.0,13,1992,False,0,Semi-Furnished,0.6900000000000001,False,True
19230,L19230,5,2,28.0,39,1993,False,0,Furnished,1.9100000000000001,True,True
19231,L19231,2,2,0.0,28,1992,True,4,Furnished,12.89,False,True
19232,L19232,5,3,6.0,16,1990,True,3,Unfurnished,5.8100000000000005,True,True
19233,L19233,2,2,13.0,28,2016,True,2,Semi-Furnished,4.19,False,False
19234,L19234,4,1,3.0,4,1992,True,3,Unfurnished,3.09,False,False
19235,L19235,3,3,21.0,28,2019,False,0,Furnished,10.01,True,True
19236,L19236,5,4,7.0,12,1990,True,4,Unfurnished,13.32,False,True
19237,L19237,1,3,10.0,16,1999,False,0,Semi-Furnished,12.41,False,False
19238,L19238,2,1,6.0,36,1992,False,0,Furnished,1.23,True,False
19239,L19239,5,2,10.0,20,1992,True,1,Furnished,3.24,True,True
19240,L19240,3,3,19.0,26,2023,True,4,Semi-Furnished,10.49,True,False
19241,L19241,2,1,19.0,26,2009,True,4,Furnished,12.06,True,True
19242,L19242,3,4,10.0,22,2000,False,0,Unfurnished,3.85,True,False
19243,L19243,1,1,4.0,9,2008,False,0,Unfurnished,5.39,True,True
19244,L19244,5,3,0.0,5,2016,False,0,Semi-Furnished,14.55,False,True
19245,L19245,1,1,3.0,17,2013,False,0,Unfurnished,8.8,True,True
19246,L19246,3,4,9.63627358490566,34,1995,False,0,Furnished,13.46,False,False
19247,L19247,4,3,1.0,2,1990,False,0,Unfurnished,6.0,True,False
19248,L19248,4,2,0.0,7,2008,True,1,Unfurnished,3.4,False,True
19249,L19249,5,3,8.0,36,1999,True,3,Unfurnished,13.21,False,False
