Listing_ID,City,Property_Type,Price,Sqft,Date_Listed,Agent_ID,Latitude,Longitude
L20911,Houston,Townhouse,2473920.46,3585.41,2024-12-23,A0009,36.325565,-78.012138
L20912,Phoenix,House,511362.89,7089.55,2023-08-10,A0015,42.584635,-120.033911
L20913,Phoenix,Townhouse,1921384.42,2282.85,2023-05-17,A0008,36.199723,-79.607427
L20914,Chicago,Townhouse,2179834.37,1715.61,2023-03-10,A0017,29.856168,-124.686178
L20915,Chicago,Condo,4805244.65,9290.37,2024-07-10,A0050,28.593126,-103.446781
L20916,Phoenix,Condo,2870936.8,6604.09,2023-07-08,A0032,48.304412,-101.296078
L20917,Chicago,House,3240146.54,8261.0,2023-02-19,A0023,47.118111999999996,-77.13696
L20918,Phoenix,Apartment,3931817.55,5560.78,2024-09-12,A0001,32.463128,-116.198425
L20919,Los Angeles,Condo,2884192.09,1969.89,2024-11-10,A0046,48.121849,-116.665884
L20920,Phoenix,Condo,3032574.58,4078.22,2023-06-05,A0036,39.872114,-67.057049
L20921,New York,Townhouse,1302106.21,8875.74,2024-05-11,A0007,32.394914,-108.060977
L20922,Chicago,Townhouse,388446.38,648.26,2023-07-15,A0014,32.317498,-87.011169
L20923,Chicago,Apartment,3634790.81,2468.19,2024-11-07,A0010,46.600826,-103.856676
L20924,Houston,Condo,4258555.02,2906.22,2024-04-20,A0021,33.893114,-117.337746
L20925,Houston,Condo,2118800.9,2998.46,2023-08-17,A0034,26.869446,-120.456577
L20926,New York,Apartment,2789680.82,1436.57,2024-02-12,A0035,42.752527,-116.773056
L20927,Chicago,Condo,1605697.61,8558.09,2024-05-05,A0040,28.532651,-83.121653
L20928,Chicago,House,2306080.91,2015.38,2023-08-07,A0048,41.585859,-73.647135
L20929,Houston,House,1123559.66,8381.91,2024-05-27,A0033,41.620946,-71.192772
L20930,Houston,Apartment,3823445.36,3873.09,2023-01-21,A0012,38.690275,-124.640809
L20931,Phoenix,Townhouse,2510367.76,4844.52,2024-11-14,A0013,38.755635,-95.426139
L20932,Chicago,Apartment,2781067.11,4897.08,2024-02-28,A0031,33.405739,-95.876723
L20933,Chicago,House,281731.58,7274.91,2023-04-18,A0015,34.861916,-116.767456
L20934,Phoenix,Condo,3149752.12,7447.35,2023-12-01,A0035,27.904246,-90.781245
L20935,Chicago,Condo,1093013.48,6586.54,2023-12-16,A0009,38.310911,-95.008687
L20936,New York,Townhouse,1978633.76,7850.8,2023-11-04,A0006,44.596035,-70.80948
L20937,Houston,Townhouse,2122306.93,578.88,2023-09-14,A0037,25.725863,-121.872122
L20938,Houston,House,2298789.73,5295.7,2024-03-12,A0003,42.012536,-90.324742
L20939,Houston,Townhouse,1214438.31,5478.24,2024-08-01,A0044,28.222095,-124.595226
L20940,Los Angeles,Apartment,4265540.1,2773.73,2024-02-21,A0040,44.169161,-95.892584
L20941,New York,House,2196465.74,5785.52,2023-01-11,A0014,25.023437,-75.430947
L20942,New York,Condo,3099458.84,4938.0,2023-12-09,A0049,26.843137,-97.949375
L20943,Phoenix,Condo,3108293.97,4985.07,2024-02-29,A0014,44.72705,-95.017551
L20944,Los Angeles,Condo,3074224.9,1625.28,2023-12-11,A0023,31.466215,-110.983516
L20945,Chicago,Townhouse,2840658.24,4634.99,2023-08-20,A0049,46.449842,-106.966668
L20946,New York,House,4130866.17,7781.09,2023-11-01,A0001,43.746897,-91.344215
L20947,Los Angeles,Townhouse,4081827.29,4394.9,2023-07-07,A0036,40.391193,-118.696009
L20948,Los Angeles,Apartment,2144008.41,5131.24,2024-04-24,A0050,32.194476,-105.333307
L20949,New York,House,3215645.64,9691.44,2024-03-05,A0033,45.148845,-120.024082
L20950,Phoenix,Townhouse,603863.3,8781.95,2024-04-12,A0024,29.650136,-73.758572
L20951,Los Angeles,Condo,544786.12,9322.65,2023-01-16,A0026,46.404809,-92.684691
L20952,Houston,Condo,2451590.39,1237.93,2024-12-24,A0010,43.154095,-94.464113
L20953,Los Angeles,Apartment,4510999.72,6376.52,2024-06-19,A0039,33.362015,-82.289266
L20954,Chicago,Apartment,3284998.54,2622.41,2023-01-08,A0018,29.183961,-123.263899
L20955,New York,Apartment,3379160.47,4340.31,2024-09-22,A0010,35.603502,-82.837853
L20956,Chicago,Condo,872599.23,6957.63,2024-05-09,A0006,28.145386,-71.616381
L20957,Phoenix,Townhouse,2321191.78,5999.69,2023-11-20,A0035,36.646225,-73.925235
L20958,Houston,Condo,2063875.63,5304.46,2023-11-05,A0005,30.445447,-115.340274
L20959,New York,Condo,3936593.9,8237.26,2024-05-09,A0009,25.107606,-106.478864
L20960,Los Angeles,Condo,775338.07,6984.69,2024-07-18,A0003,37.75821,-117.822486
L20961,Houston,Townhouse,2742035.94,8299.93,2024-03-24,A0047,32.197984,-95.936834
L20962,Los Angeles,Condo,4565622.36,9353.36,2024-10-28,A0048,39.66668,-111.256705
L20963,Phoenix,Apartment,4473053.46,7263.72,2024-04-23,A0008,32.50616,-115.4928
L20964,New York,Apartment,4276451.84,4256.26,2023-08-02,A0010,41.426269,-110.099234
L20965,Phoenix,Apartment,1937428.03,2521.39,2023-05-15,A0043,41.002752,-92.749118
L20966,Phoenix,Apartment,4711393.38,3073.7,2024-02-15,A0025,25.600165,-100.068489
L20967,Phoenix,Condo,4045972.49,4267.99,2024-02-24,A0050,41.524129,-120.617129
L20968,Phoenix,Condo,4270592.46,7530.87,2024-08-01,A0036,29.390824,-99.561628
L20969,Los Angeles,Condo,4668533.59,881.47,2023-11-08,A0003,44.69765,-107.330688
L20970,Chicago,Apartment,4691306.2,8235.67,2024-08-16,A0040,27.856032,-68.246195
L20971,Los Angeles,Townhouse,1276318.32,7702.28,2023-09-27,A0027,30.939315,-84.170982
L20972,Houston,House,725669.79,5244.46,2024-01-20,A0023,38.767585,-103.656661
L20973,Phoenix,House,3485287.22,4296.83,2023-01-19,A0044,35.070139,-118.030102
L20974,Houston,House,2859748.39,1570.62,2023-11-19,A0031,48.794216,-121.472803
L20975,Los Angeles,Townhouse,1704389.88,3252.16,2024-11-17,A0034,42.270488,-87.547078
L20976,Phoenix,Condo,3453802.58,1541.47,2024-11-21,A0004,30.286854,-120.786643
L20977,Los Angeles,House,403784.7,8279.4,2024-05-12,A0012,42.600032,-82.364521
L20978,Phoenix,House,331320.75,5338.71,2023-07-12,A0049,33.550764,-118.431539
L20979,Los Angeles,Condo,1836121.86,2844.47,2023-09-20,A0047,25.543314,-121.979805
L20980,New York,House,1049848.45,671.85,2023-11-25,A0037,31.7595,-67.70947
L20981,Chicago,Condo,3620924.65,5477.25,2024-01-08,A0048,47.584345,-69.213854
L20982,Chicago,House,4745307.01,7644.83,2023-04-22,A0019,28.074652,-91.674029
L20983,Phoenix,Condo,3341974.33,7781.69,2023-08-12,A0017,38.736593,-72.106962
L20984,New York,Apartment,3308443.4,2537.05,2024-07-23,A0026,48.461335,-68.599009
L20985,Houston,Townhouse,132318.31,9953.09,2023-12-30,A0023,37.499333,-99.283
L20986,New York,House,2610157.16,5903.41,2023-12-18,A0025,32.923663,-124.416956
L20987,Phoenix,Condo,4103796.47,3654.07,2023-03-21,A0042,39.36523,-88.999635
L20988,New York,Apartment,3305189.79,4231.67,2023-06-25,A0006,31.158072,-101.884725
L20989,Houston,Condo,1216133.68,1682.15,2023-06-15,A0020,43.614463,-85.914977
L20990,Phoenix,House,4257528.72,5186.88,2024-02-28,A0005,45.70404,-114.66746
L20991,Chicago,House,4825445.95,7656.31,2024-08-31,A0029,33.454426,-67.769606
L20992,New York,House,1467064.95,4389.4,2024-02-17,A0035,43.549731,-80.372762
L20993,Chicago,House,1114762.28,8735.1,2024-04-13,A0036,45.046807,-107.842669
L20994,Chicago,House,1758781.83,5029.15,2024-09-23,A0042,34.791376,-80.284087
L20995,Los Angeles,Apartment,409475.59,9055.79,2024-11-07,A0035,47.794344,-75.640029
L20996,Houston,Condo,4379820.1,7180.44,2024-10-08,A0012,41.555403,-96.424493
L20997,New York,Condo,4653567.45,1022.59,2023-08-22,A0026,35.959037,-101.388766
L20998,Chicago,House,3203184.89,1136.67,2023-03-21,A0047,39.652145,-111.28991
L20999,Chicago,Condo,3845240.58,8101.01,2024-04-05,A0023,36.926761,-76.556114
L21000,Houston,Apartment,3376388.32,3889.83,2024-07-04,A0045,28.959497,-101.239582
L21001,Chicago,House,1949035.72,2297.83,2024-05-25,A0004,36.094673,-78.736548
L21002,Chicago,Townhouse,3197007.57,8720.54,2023-12-23,A0008,38.382715,-74.313568
L21003,Chicago,Apartment,4197968.84,9841.41,2023-05-26,A0027,28.85438,-92.950371
L21004,Chicago,House,4068546.31,8183.11,2023-07-03,A0028,46.400419,-114.855569
L21005,Los Angeles,Condo,497181.88,7388.73,2024-08-21,A0008,39.319924,-122.804164
L21006,Los Angeles,Apartment,2366744.71,509.11,2024-03-15,A0044,36.132521,-84.038908
L21007,Phoenix,House,2046875.17,1506.75,2023-08-16,A0014,43.827109,-75.134714
L21008,New York,Condo,3784842.85,6873.97,2024-02-21,A0041,43.39018,-74.820446
L21009,Houston,Condo,2556742.1,4390.86,2024-09-09,A0006,34.286508,-104.281799
L21010,Phoenix,House,1813535.43,685.02,2023-03-17,A0041,35.722076,-112.720532
L21011,Los Angeles,Apartment,3561113.83,7538.26,2023-07-31,A0022,36.268938,-121.65975
L21012,Los Angeles,House,2420534.75,4478.27,2024-01-14,A0025,28.569178,-111.600294
L21013,Los Angeles,House,1357457.74,6758.84,2024-09-23,A0008,42.399181,-110.034085
L21014,Phoenix,House,4463042.92,4949.19,2024-12-14,A0039,29.252219,-91.036435
L21015,Los Angeles,House,653934.46,751.73,2023-06-15,A0040,26.734807,-111.184353
L21016,Phoenix,House,188629.76,6541.28,2023-04-02,A0031,41.117165,-111.073031
L21017,Los Angeles,Condo,805164.06,7986.82,2024-03-03,A0004,26.975307,-104.996895
L21018,Chicago,House,901851.94,1981.78,2023-07-15,A0018,45.803408,-86.772718
L21019,Chicago,Apartment,2736406.78,8965.28,2024-09-05,A0035,32.948614,-101.871925
L21020,New York,Townhouse,3161840.95,2224.84,2023-09-08,A0036,30.585741,-82.538051
L21021,Los Angeles,House,2298194.56,4516.95,2024-02-18,A0017,35.265341,-99.821052
L21022,New York,Apartment,1100439.1,5508.28,2023-11-14,A0043,36.591243,-78.901305
L21023,Phoenix,Townhouse,747735.4,3481.72,2024-06-28,A0034,28.409933,-98.289804
L21024,New York,Apartment,2511544.65,5254.34,2024-10-13,A0040,46.39859,-77.557805
L21025,Los Angeles,Condo,2870867.13,7324.39,2023-04-29,A0020,29.261589,-76.220027
L21026,Phoenix,Condo,1589410.72,7287.32,2024-04-27,A0048,37.253404,-80.245965
L21027,Phoenix,Townhouse,1180155.74,9261.69,2024-12-04,A0030,39.42502,-93.94873
L21028,Chicago,Townhouse,494904.36,8689.86,2024-08-10,A0010,40.619655,-87.76381
L21029,Phoenix,Townhouse,228597.99,9858.5,2023-06-12,A0036,37.222268,-123.717473
L21030,Phoenix,Condo,618108.51,6156.11,2023-04-12,A0038,31.244387,-108.628067
L21031,New York,Condo,3736189.12,4304.89,2024-07-27,A0047,26.694254,-101.742331
L21032,Phoenix,Apartment,1785691.39,2780.93,2024-01-08,A0048,47.643259,-121.873701
L21033,Houston,Condo,234352.69,2817.71,2024-10-18,A0045,44.176575,-77.1201
L21034,Chicago,Townhouse,2590009.83,1933.78,2023-10-17,A0032,31.625343,-109.069542
L21035,Chicago,House,2726729.61,7403.34,2023-03-24,A0018,27.446274,-114.721126
L21036,Phoenix,House,2200575.02,6715.3,2024-03-20,A0048,48.453029,-71.501556
L21037,New York,Townhouse,642345.78,3276.79,2023-03-25,A0033,46.056131,-124.609111
L21038,Chicago,Condo,3799340.25,8975.31,2024-04-18,A0015,39.648097,-83.73202
L21039,Chicago,Townhouse,3476499.78,5746.72,2023-03-03,A0044,37.409615,-122.596601
L21040,Houston,Condo,2034172.78,1155.68,2024-09-05,A0044,31.888276,-104.852017
L21041,Phoenix,House,1965995.25,1083.78,2023-04-05,A0035,33.424825,-108.822524
L21042,Chicago,Apartment,864082.06,1860.28,2023-09-23,A0024,45.797447,-100.758771
L21043,Chicago,Condo,3792391.8,2507.0,2024-03-09,A0031,38.894075,-106.241856
L21044,Chicago,Apartment,3037912.13,8930.65,2023-04-29,A0032,46.519408,-82.847399
L21045,Chicago,House,520387.88,7895.26,2023-11-24,A0033,45.807993,-88.13241
L21046,New York,Apartment,1952510.95,2416.38,2023-11-09,A0040,35.107352,-95.743235
L21047,Los Angeles,Apartment,4527448.62,2860.68,2024-11-03,A0050,28.475462,-104.314419
L21048,Houston,Townhouse,2316635.55,6549.49,2023-08-27,A0044,47.639177,-120.754251
L21049,New York,Apartment,1692144.75,8779.47,2023-06-22,A0043,44.297555,-88.020076
L21050,Houston,House,3254541.97,3508.93,2023-05-27,A0042,33.777408,-109.769764
L21051,Chicago,Condo,1094564.65,5492.22,2024-04-24,A0036,46.255825,-110.850655
L21052,Houston,Apartment,2666636.65,8958.59,2023-12-20,A0011,33.724462,-81.449208
L21053,Phoenix,Condo,3380661.49,7821.0,2023-11-14,A0032,40.574755,-107.493789
L21054,Phoenix,Townhouse,4288904.24,8969.34,2024-12-26,A0047,32.530017,-82.005569
L21055,Los Angeles,House,3493271.08,3141.7,2023-02-18,A0003,46.785859,-81.498699
L21056,Los Angeles,House,1983608.01,7063.87,2024-07-20,A0049,25.915601,-115.981293
L21057,Houston,Condo,3862220.85,1583.12,2024-12-19,A0008,41.311179,-108.014861
L21058,New York,House,4502159.65,6353.97,2024-02-03,A0033,29.603494,-91.884491
L21059,New York,Townhouse,2441041.76,3388.24,2023-12-22,A0039,27.285879,-68.012179
L21060,Chicago,Condo,122053.85,7164.06,2023-04-06,A0019,38.951281,-105.002684
L21061,New York,House,4416498.33,1847.81,2023-05-22,A0035,42.564788,-75.11774
L21062,Los Angeles,Townhouse,910665.76,6823.01,2024-04-22,A0041,48.791631,-74.879995
L21063,New York,Townhouse,718994.97,7230.93,2024-03-18,A0045,27.968715,-106.701632
L21064,Chicago,Apartment,1607624.97,8642.98,2024-11-16,A0008,30.530961,-69.115668
L21065,Phoenix,House,1961920.35,7027.23,2023-03-19,A0026,48.513998,-121.69997
L21066,New York,Condo,4016945.82,5467.21,2024-06-23,A0019,30.486746,-109.874811
L21067,New York,Apartment,2006998.59,7949.52,2024-11-29,A0044,39.906131,-94.756406
L21068,Los Angeles,Condo,339223.72,3202.12,2024-09-02,A0009,41.026001,-119.775554
L21069,Houston,Apartment,3216212.23,6935.93,2024-07-05,A0038,44.421312,-78.33414
L21070,Phoenix,Townhouse,3388983.01,7383.01,2024-11-21,A0035,33.745567,-114.330127
L21071,Houston,Apartment,4089682.51,4229.14,2024-04-26,A0007,28.129564,-72.627128
L21072,Chicago,Apartment,2054443.8,9895.18,2024-08-03,A0004,26.138195,-68.447336
L21073,Chicago,Apartment,521748.27,3882.85,2023-05-17,A0006,27.124332,-82.385172
L21074,Houston,House,2810005.16,1302.67,2023-10-03,A0034,38.43047,-88.535225
L21075,Los Angeles,Apartment,692887.17,3383.01,2023-10-17,A0016,33.733634,-91.046012
L21076,Los Angeles,Townhouse,183669.08,1444.65,2023-03-10,A0010,44.804377,-84.080911
L21077,Los Angeles,Condo,3915059.01,3723.39,2023-05-01,A0036,34.744483,-73.883535
L21078,Phoenix,House,2076711.94,1714.79,2023-06-10,A0014,37.489167,-83.665581
L21079,Chicago,Townhouse,2672525.34,4675.58,2023-06-05,A0007,47.807946,-78.769206
L21080,Chicago,House,3347961.09,7890.77,2023-06-30,A0002,37.771031,-108.748125
L21081,Chicago,Condo,2065035.57,1140.71,2024-11-06,A0031,44.117057,-77.092422
L21082,Phoenix,Condo,350544.8,5849.53,2024-10-31,A0029,43.307365,-114.950682
L21083,Chicago,Condo,1338443.92,916.36,2023-08-27,A0017,31.13104,-123.377869
L21084,Houston,House,1052271.84,8903.79,2023-01-27,A0016,37.930546,-95.882039
L21085,New York,House,4889230.7,9253.14,2023-06-27,A0007,28.570239,-100.378718
L21086,Phoenix,Condo,3723576.72,5177.4,2024-10-12,A0050,30.559841,-106.790193
L21087,New York,Condo,2312594.99,7807.7,2024-09-25,A0015,48.118318,-115.206983
L21088,Houston,Townhouse,410500.24,6132.65,2024-11-20,A0028,29.0216,-100.787811
L21089,Los Angeles,Condo,667667.56,3736.3,2024-09-11,A0046,48.065002,-82.949497
L21090,Los Angeles,Apartment,4083207.89,2828.84,2023-02-01,A0006,41.8507,-76.368673
L21091,Los Angeles,House,4732700.56,7706.66,2023-01-23,A0045,45.770849,-104.454869
L21092,Phoenix,Townhouse,253615.9,4584.81,2023-06-22,A0006,30.132375,-122.811773
L21093,Los Angeles,House,4560945.9,9242.27,2024-06-13,A0027,34.274607,-115.04607
L21094,Phoenix,Condo,1964762.2,9769.07,2024-02-10,A0034,45.078819,-112.43678
L21095,Phoenix,Apartment,1146800.04,2498.73,2023-01-28,A0014,43.856784,-74.433344
L21096,New York,Condo,600938.55,5830.1,2023-09-28,A0041,42.194416,-113.126541
L21097,Los Angeles,House,3881569.82,5600.88,2023-10-03,A0017,32.143565,-122.275381
L21098,Chicago,Townhouse,2397661.38,8746.94,2024-02-20,A0010,36.34628,-96.793502
L21099,Los Angeles,House,4178876.53,7064.36,2024-04-15,A0049,36.301577,-120.538859
L21100,Los Angeles,Townhouse,1208170.05,6270.09,2024-07-21,A0002,47.698286,-119.349317
L21101,Los Angeles,Apartment,3424983.38,6950.74,2024-03-31,A0014,40.529391,-103.549692
L21102,Chicago,Condo,678796.35,4199.85,2023-11-05,A0021,33.214203,-75.070702
L21103,Chicago,Condo,539778.35,9622.77,2024-03-02,A0035,37.294759,-74.455982
L21104,Phoenix,Apartment,753659.27,1047.44,2023-04-10,A0028,46.297577,-80.057208
L21105,Chicago,House,4063616.37,776.73,2023-03-28,A0036,42.323102,-117.72097
L21106,Phoenix,Apartment,3312536.7,4448.1,2023-10-05,A0041,39.62412,-100.938174
L21107,New York,Condo,913223.07,1968.47,2023-04-08,A0045,37.975748,-112.615338
L21108,Phoenix,Townhouse,1985383.83,5675.6,2024-04-08,A0020,37.167325,-117.066245
L21109,Los Angeles,Condo,3842061.45,585.59,2024-10-02,A0007,35.878111,-83.576872
L21110,Houston,House,1499804.51,4866.99,2023-04-18,A0022,46.382276,-112.458119
L21111,Houston,Townhouse,4614192.19,3301.78,2024-07-22,A0045,25.927193,-67.839561
L21112,Los Angeles,House,4581553.68,2422.42,2023-02-11,A0050,32.285494,-78.921395
L21113,Phoenix,Condo,2809214.05,4724.17,2024-08-11,A0028,42.016616,-78.768743
L21114,Los Angeles,Condo,3196673.92,8618.22,2024-04-23,A0020,46.028045,-83.536754
L21115,Chicago,Townhouse,3300769.93,6726.25,2024-05-10,A0032,48.240619,-111.514838
L21116,Phoenix,House,1366495.44,2019.45,2023-08-04,A0019,47.83351,-113.336487
L21117,Los Angeles,Townhouse,1890074.8,5239.29,2024-04-25,A0028,34.022657,-111.873741
L21118,Chicago,Townhouse,766111.44,9350.88,2023-07-08,A0025,46.017983,-95.136099
L21119,Chicago,House,4631869.57,4672.64,2024-08-22,A0022,38.161411,-117.199517
L21120,Phoenix,Townhouse,3646862.25,4970.19,2023-04-24,A0002,33.913577,-83.491779
L21121,New York,Apartment,327145.71,9442.9,2023-11-19,A0021,46.757302,-78.894842
L21122,New York,Townhouse,2791998.51,1790.18,2024-07-11,A0006,39.586243,-79.370864
L21123,Chicago,Condo,1781061.3,7482.89,2024-03-08,A0033,43.463151,-67.003724
L21124,New York,House,4094910.6,3342.03,2023-06-01,A0042,31.04032,-73.516803
L21125,Chicago,Condo,1784620.43,8725.97,2023-02-15,A0046,34.499873,-75.57321
L21126,New York,Apartment,3256335.61,1016.44,2024-09-30,A0003,26.168676,-123.572488
L21127,Chicago,Apartment,912127.63,9908.81,2024-05-15,A0024,28.051468,-84.373399
L21128,Chicago,Townhouse,2837901.9,7801.78,2023-11-09,A0012,40.588055,-90.550057
L21129,Chicago,Condo,1540040.09,3201.16,2023-03-13,A0005,30.32318,-83.873793
L21130,Chicago,Townhouse,907953.27,7728.13,2024-05-06,A0022,34.973887,-113.944156
L21131,Houston,Townhouse,3134369.82,9268.21,2024-05-25,A0020,34.894987,-97.736225
L21132,New York,Condo,3229341.88,1572.72,2023-05-14,A0033,43.423713,-118.24803
L21133,Chicago,Apartment,4918433.53,9178.99,2024-08-10,A0004,38.608489,-69.022044
L21134,Los Angeles,Apartment,3378619.69,3921.66,2023-03-02,A0026,41.258318,-122.438309
L21135,Phoenix,Apartment,2626978.7,561.36,2024-11-06,A0016,27.922095,-70.652192
L21136,Los Angeles,House,4571842.13,1568.0,2023-12-12,A0020,39.561335,-116.433806
L21137,Los Angeles,House,4158576.01,8905.54,2024-03-27,A0036,39.83792,-118.690463
L21138,Houston,Townhouse,2788856.76,9835.33,2023-01-30,A0019,37.793906,-77.289038
L21139,New York,House,2605610.48,9006.03,2023-02-17,A0031,27.428389,-87.301627
L21140,Houston,House,4715649.01,4694.6,2023-09-01,A0044,43.512203,-109.932733
L21141,New York,Condo,3123922.52,9633.4,2023-11-16,A0003,38.069117,-116.220897
L21142,Chicago,Townhouse,3597517.93,4365.08,2024-09-23,A0015,38.011054,-120.547592
L21143,Houston,Townhouse,524727.31,1580.11,2024-02-23,A0049,45.392508,-83.273595
L21144,Phoenix,Condo,3619697.54,3738.94,2023-01-24,A0011,30.835313,-115.197334
L21145,New York,Apartment,1396941.03,9985.0,2023-01-31,A0016,37.161693,-99.571182
L21146,Houston,Condo,666135.82,6446.48,2024-09-12,A0047,42.764273,-71.422026
L21147,Phoenix,Apartment,4263363.93,3729.99,2024-09-06,A0039,46.877994,-80.330744
L21148,Los Angeles,Townhouse,3486836.32,6429.7,2023-06-11,A0041,45.403635,-93.365964
L21149,Chicago,Townhouse,2097065.13,4576.79,2024-01-24,A0043,43.552154,-84.971597
L21150,Chicago,House,2213941.96,970.71,2024-02-02,A0047,45.970425,-85.433563
L21151,Los Angeles,House,1065876.84,2410.71,2023-12-22,A0001,31.426319,-85.201285
L21152,Houston,Condo,146799.88,682.74,2023-03-22,A0032,35.701248,-79.68261
L21153,Los Angeles,House,1811859.78,2920.53,2024-02-08,A0008,48.516905,-71.571211
L21154,Phoenix,Townhouse,827230.36,7525.87,2024-10-17,A0019,25.361171,-71.837728
L21155,New York,Townhouse,2166461.3,2336.53,2024-08-21,A0026,48.761108,-115.833531
L21156,Houston,Apartment,4185742.93,5516.54,2023-05-19,A0041,27.517695,-84.960707
L21157,New York,House,662296.38,7165.24,2024-09-16,A0021,46.849322,-78.134544
